Problem	GDE3	NSGAII	SMPSO
ZDT1	0.0005914071959332001	0.0012808886659185666	0.0005388702510919333
ZDT2	0.0005134598493104001	0.0011426210875733333	0.0004124620699368666
ZDT3	0.0011034560850927333	0.0012787280475679667	0.0012634053352574002
