Problem	GDE3	NSGAII	SMPSO
ZDT1	0.001740078038461294	0.000823885951493065	0.00032916447271803123
ZDT2	0.0025388244887737097	0.0016395134056434524	8.390434557075075e-05
ZDT3	0.0025580132503668237	0.001009644184338401	0.00039695968526383873
