Problem	GDE3	NSGAII	SMPSO
ZDT1	0.6610204754904186	0.6596273123857632	0.6619624166126793
ZDT2	0.327377215249943	0.3265045174687954	0.3286118209926348
ZDT3	1.0412469246028693	1.040386273815408	1.0408481813986306
