Problem	GDE3	NSGAII	SMPSO
ZDT1	0.6609735757646292	0.6596095294169674	0.6619244668184456
ZDT2	0.3273284011684422	0.3263177828102237	0.32865656380618885
ZDT3	1.0412522516339902	1.04042708748811	1.0405481037876159
